date,France,Australia,Germany,Japan,Switzerland,Britain,USA
02-2017,0.02032219858835238,0.017305318986811535,0.028841601854342036,0.009442651185857631,0.02927955797276538,0.020873843075208898,0.032598
03-2017,0.058175798203967455,0.020126069308015637,0.036978124062151174,0.021489824281508474,0.028833083851852903,0.03700305613013488,0.002062
04-2017,0.07225817373364718,-0.006532327749746436,0.04649896515067642,-0.00773930416715185,0.05260371236428507,0.024386600554343385,0.009655
05-2017,0.05019667934332528,-0.011335872765159793,0.03853886312213528,0.036569355010375615,0.04401178542577555,0.035830869025152534,0.009335
06-2017,0.005751514834125171,0.0338707865224086,0.0029770204609782525,0.012738464679352024,0.012191451490403571,-0.014456853586322649,0.009571
07-2017,0.017071597906266556,0.01783027219162836,0.02084455852814826,0.027757488067574387,0.011015414467325568,0.006526785936695312,0.020277
08-2017,0.014186365200595574,0.013796176270418403,0.007896614307551175,-0.007969122039792054,-0.011246635273688854,0.04380423574271086,0.0016
09-2017,0.030388036759957382,-0.023131239078412413,0.04426713658560977,0.020966251789294343,0.009321018281351678,-0.01386990386138609,0.023729
10-2017,0.026645206832673907,0.01761577606976461,0.027413141175929523,0.05243373453069977,0.009062769908196655,0.01669627028937204,0.019275
11-2017,-0.007747709582570983,0.02336007329032852,-0.003484090240894022,0.016314808711765938,0.003707876540202326,-0.005039792769158891,0.027232
12-2017,0.02710115123539758,0.060050136003633625,0.030019807452862812,0.03321052517146983,0.0338472821269602,0.07664475928071357,0.012122
01-2018,0.04140102219047592,-0.014429047355418056,0.03293628395496562,0.03979684400750072,0.035872673997421334,-0.010040026103267707,0.050577
02-2018,-0.0302747771962687,-0.014827364241066232,-0.045454436515611985,-0.018234057569331608,-0.05722898479276206,-0.028539968003095106,-0.039455
03-2018,-0.018043869004292556,-0.04519440243742889,-0.02769144265156509,-0.03212932468941476,-0.03357699399600367,-0.011682702820570046,-0.018421
04-2018,0.025474639666975385,0.012727131396357061,-0.0012993117882612593,0.014469680121890649,0.00496803862813322,0.013683659384701619,0.004679
05-2018,-0.00815869240243472,0.010517393945613573,-0.00943513714022437,-0.019416374751813015,-0.026100422854667737,0.010335505714681892,0.026146
06-2018,-0.022652948911084048,0.01595774633154856,-0.031985836588844796,-0.020007059248613346,0.017853501720994425,-0.011875351775715415,0.005359
07-2018,0.012428824835836405,0.0029556094383247355,0.025376090431279863,0.015503146820265101,0.052965362525628557,-0.008384897198353114,0.031573
08-2018,0.004623947706424936,0.0025143324135803446,-0.009722780398785935,-0.019062299041959774,0.004217213183334012,-0.014547962567264983,0.030233
09-2018,-0.005713698227025499,-0.025223472778680645,-0.034085913187867245,0.047765505721292456,-0.02259208528258183,0.0014363004752946384,0.000425
10-2018,-0.08086044001542658,-0.04564442461522433,-0.07186529572315381,-0.09674366647745192,-0.030084140264406756,-0.06191335386574004,-0.074045
11-2018,-0.017858193955044177,-0.032563269654418026,-0.02071617898343525,0.03690324970896541,0.0009330193980683354,-0.03476522631045886,0.018512
12-2018,-0.013673844067694674,-0.007970596361097537,-0.030526958815736305,-0.07414395269505691,-0.04500185810698265,-0.024119642812730158,-0.08989
01-2019,0.046790779683920425,0.03511194871922063,0.05403887416202613,0.033180019090846224,0.057386685988262354,0.05511099702310007,0.088294
02-2019,0.03184975609529839,0.046449345166392986,0.016929674439521314,0.020818556581367664,0.04162908086136752,0.038805122995095864,0.032724
03-2019,0.003988823090158133,0.004928845464629017,-0.0037639855703816005,-0.0035301656530969394,0.0060368403351471756,0.017735776168665618,0.012962
04-2019,0.04410533776321479,0.00013268414404921103,0.062005162810367276,0.03304916814211212,0.04084800761016427,0.010668693457787093,0.037893
